では	接続詞,*,*,*,*,*,では,デハ,デワ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続・縮約形,しまう,モウ,モー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
渡し	動詞,自立,*,*,五段・サ行,連用形,渡す,ワタシ,ワタシ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
記憶	名詞,サ変接続,*,*,*,*,記憶,キオク,キオク,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ただ	接続詞,*,*,*,*,*,ただ,タダ,タダ,s
、	記号,読点,*,*,*,*,、,、,、,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
金額	名詞,一般,*,*,*,*,金額,キンガク,キンガク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ともかく	副詞,一般,*,*,*,*,ともかく,トモカク,トモカク,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
親	名詞,一般,*,*,*,*,親,オヤ,オヤ,s
へ	名詞,一般,*,*,*,*,へ,ヘ,ヘ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
ちょっとした	連体詞,*,*,*,*,*,ちょっとした,チョットシタ,チョットシタ,s
心遣い	名詞,一般,*,*,*,*,心遣い,ココロヅカイ,ココロズカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんなん	名詞,一般,副詞可能,*,*,*,そんなん,ソンナン,ソンナン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ぶどう	名詞,一般,*,*,*,*,ぶどう,ブドウ,ブドー,s
園	名詞,接尾,助数詞,*,*,*,園,エン,エン,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
土曜	名詞,副詞可能,*,*,*,*,土曜,ドヨウ,ドヨー,s
日曜	名詞,副詞可能,*,*,*,*,日曜,ニチヨウ,ニチヨー,s
なし	形容詞,自立,*,*,形容詞・アウオ段,文語基本形,ない,ナシ,ナシ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
休み	名詞,一般,*,*,*,*,休み,ヤスミ,ヤスミ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
雨	名詞,一般,*,*,*,*,雨,アメ,アメ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
雨	名詞,一般,*,*,*,*,雨,アメ,アメ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
特に	副詞,一般,*,*,*,*,特に,トクニ,トクニ,i
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,i
せ	動詞,自立,*,*,サ変・スル,未然形特殊,する,セ,セ,i
ず	助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
梅雨	名詞,一般,*,*,*,*,梅雨,ツユ,ツユ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
休み	名詞,一般,*,*,*,*,休み,ヤスミ,ヤスミ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
五月	名詞,副詞可能,*,*,*,*,五月,ゴガツ,ゴガツ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
秋	名詞,一般,*,*,*,*,秋,アキ,アキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
気候	名詞,一般,*,*,*,*,気候,キコウ,キコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
外	名詞,非自立,副詞可能,*,*,*,外,ホカ,ホカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
話題	名詞,一般,*,*,*,*,話題,ワダイ,ワダイ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
変わる	動詞,自立,*,*,五段・ラ行,基本形,変わる,カワル,カワル,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
休日	名詞,副詞可能,*,*,*,*,休日,キュウジツ,キュージツ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
旅行	名詞,サ変接続,*,*,*,*,旅行,リョコウ,リョコー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
休日	名詞,副詞可能,*,*,*,*,休日,キュウジツ,キュージツ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,s
客	名詞,接尾,助数詞,*,*,*,客,キャク,キャク,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
対象	名詞,一般,*,*,*,*,対象,タイショウ,タイショー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
もん	名詞,非自立,一般,*,*,*,もん,モン,モン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
土曜	名詞,副詞可能,*,*,*,*,土曜,ドヨウ,ドヨー,s
日曜	名詞,副詞可能,*,*,*,*,日曜,ニチヨウ,ニチヨー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
毎週	名詞,副詞可能,*,*,*,*,毎週,マイシュウ,マイシュー,s
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
二人	名詞,一般,*,*,*,*,二人,フタリ,フタリ,s
いる	動詞,自立,*,*,一段,基本形,いる,イル,イル,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
休み	動詞,自立,*,*,五段・マ行,連用形,休む,ヤスミ,ヤスミ,s
とろ	動詞,自立,*,*,五段・ラ行,未然ウ接続,とる,トロ,トロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
職場	名詞,一般,*,*,*,*,職場,ショクバ,ショクバ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
休み	名詞,一般,*,*,*,*,休み,ヤスミ,ヤスミ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
申請	名詞,サ変接続,*,*,*,*,申請,シンセイ,シンセイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
休み	名詞,一般,*,*,*,*,休み,ヤスミ,ヤスミ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
もう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続・縮約形,もらう,モウ,モー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
小さい	形容詞,自立,*,*,形容詞・アウオ段,基本形,小さい,チイサイ,チーサイ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
あちこち	名詞,代名詞,一般,*,*,*,あちこち,アチコチ,アチコチ,s
、	記号,読点,*,*,*,*,、,、,、,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
二人	名詞,一般,*,*,*,*,二人,フタリ,フタリ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
出かけ	動詞,自立,*,*,一段,連用形,出かける,デカケ,デカケ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
つもり	名詞,非自立,一般,*,*,*,つもり,ツモリ,ツモリ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けども	助詞,接続助詞,*,*,*,*,けども,ケドモ,ケドモ,s
、	記号,読点,*,*,*,*,、,、,、,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
ディズニーランド	名詞,固有名詞,一般,*,*,*,ディズニーランド,ディズニーランド,ディズニーランド,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
、	記号,読点,*,*,*,*,、,、,、,s
横浜	名詞,固有名詞,一般,*,*,*,横浜,ヨコハマ,ヨコハマ,s
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
あちこち	名詞,代名詞,一般,*,*,*,あちこち,アチコチ,アチコチ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
横浜	名詞,固有名詞,一般,*,*,*,横浜,ヨコハマ,ヨコハマ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,i
、	記号,読点,*,*,*,*,、,、,、,i
三角	名詞,一般,*,*,*,*,三角,サンカク,サンカク,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
泊まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,泊まる,トマッ,トマッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ヨット	名詞,一般,*,*,*,*,ヨット,ヨット,ヨット,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
帆	名詞,一般,*,*,*,*,帆,ホ,ホ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
形	名詞,一般,*,*,*,*,形,カタチ,カタチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ホテル	名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
インター	名詞,一般,*,*,*,*,インター,インター,インター,s
コンチネンタル	名詞,一般,*,*,*,*,コンチネンタル,コンチネンタル,コンチネンタル,s
ホテル	名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
ホテル	名詞,一般,*,*,*,*,ホテル,ホテル,ホテル,s
泊まっ	動詞,自立,*,*,五段・ラ行,連用タ接続,泊まる,トマッ,トマッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
この	連体詞,*,*,*,*,*,この,コノ,コノ,i
リーガロイヤル	名詞,固有名詞,組織,*,*,*,リーガロイヤル,リーガロイヤル,リーガロイヤル,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
僕ら	名詞,代名詞,一般,*,*,*,僕ら,ボクラ,ボクラ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ディズニーランド	名詞,固有名詞,一般,*,*,*,ディズニーランド,ディズニーランド,ディズニーランド,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
っか	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,ッカ,ッカ,s
、	記号,読点,*,*,*,*,、,、,、,s
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
ディズニーランド	名詞,固有名詞,一般,*,*,*,ディズニーランド,ディズニーランド,ディズニーランド,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
