はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
勝と	動詞,自立,*,*,五段・タ行,未然ウ接続,勝つ,カト,カト,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
頑張っ	動詞,自立,*,*,五段・ラ行,連用タ接続,頑張る,ガンバッ,ガンバッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
2	名詞,数,*,*,*,*,*,*,*,s
位	名詞,接尾,助数詞,*,*,*,位,イ,イ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へえー	感動詞,*,*,*,*,*,へえー,ヘエー,ヘー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
すごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すごい,スゴイ,スゴイ,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
実力	名詞,一般,*,*,*,*,実力,ジツリョク,ジツリョク,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
伴っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,伴う,トモナッ,トモナッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
へえー	感動詞,*,*,*,*,*,へえー,ヘエー,ヘー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
部活	名詞,一般,*,*,*,*,部活,ブカツ,ブカツ,i
、	記号,読点,*,*,*,*,、,、,、,i
キャプテン	名詞,一般,*,*,*,*,キャプテン,キャプテン,キャプテン,i
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,i
、	記号,読点,*,*,*,*,、,、,、,i
部活	名詞,一般,*,*,*,*,部活,ブカツ,ブカツ,i
ど	副詞,助詞類接続・縮約形,*,*,*,*,どう,ド,ド,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まとめ	名詞,一般,*,*,*,*,まとめ,マトメ,マトメ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
大変	名詞,形容動詞語幹,*,*,*,*,大変,タイヘン,タイヘン,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
んー	フィラー,*,*,*,*,*,んー,ンー,ンー,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,未然形,くれる,クレ,クレ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
副	接頭詞,名詞接続,*,*,*,*,副,フク,フク,s
キャプテン	名詞,一般,*,*,*,*,キャプテン,キャプテン,キャプテン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
3	名詞,数,*,*,*,*,*,*,*,s
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
手伝っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,手伝う,テツダッ,テツダッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
2	名詞,数,*,*,*,*,*,*,*,s
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
まとめれ	動詞,自立,*,*,一段・可能,連用形,まとめれる,マトメレ,マトメレ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
1	名詞,数,*,*,*,*,*,*,*,s
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
短い	形容詞,自立,*,*,形容詞・アウオ段,基本形,短い,ミジカイ,ミジカイ,s
期間	名詞,一般,*,*,*,*,期間,キカン,キカン,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
いら	動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
総体	名詞,一般,*,*,*,*,総体,ソウタイ,ソータイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
応援	名詞,サ変接続,*,*,*,*,応援,オウエン,オーエン,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
まとまっ	動詞,自立,*,*,五段・ラ行,連用タ接続,まとまる,マトマッ,マトマッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へえー	感動詞,*,*,*,*,*,へえー,ヘエー,ヘー,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,i
テニス	名詞,一般,*,*,*,*,テニス,テニス,テニス,i
部	名詞,接尾,助数詞,*,*,*,部,ブ,ブ,i
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
人数	名詞,一般,*,*,*,*,人数,ニンズウ,ニンズー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
どれ	名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
比べ	動詞,自立,*,*,一段,連用形,比べる,クラベ,クラベ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
少ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,少ない,スクナイ,スクナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
サッカー	名詞,一般,*,*,*,*,サッカー,サッカー,サッカー,s
部	名詞,接尾,助数詞,*,*,*,部,ブ,ブ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
比べ	動詞,自立,*,*,一段,連用形,比べる,クラベ,クラベ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
人気	名詞,一般,*,*,*,*,人気,ニンキ,ニンキ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,i
人気	名詞,一般,*,*,*,*,人気,ニンキ,ニンキ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
へえー	感動詞,*,*,*,*,*,へえー,ヘエー,ヘー,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
部活	名詞,一般,*,*,*,*,部活,ブカツ,ブカツ,i
以外	名詞,非自立,副詞可能,*,*,*,以外,イガイ,イガイ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
中学校	名詞,一般,*,*,*,*,中学校,チュウガッコウ,チューガッコー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
思い出	名詞,一般,*,*,*,*,思い出,オモイデ,オモイデ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
3	名詞,数,*,*,*,*,*,*,*,s
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
文化	名詞,一般,*,*,*,*,文化,ブンカ,ブンカ,s
祭	名詞,接尾,一般,*,*,*,祭,サイ,サイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
どんなん	名詞,一般,副詞可能,*,*,*,どんなん,ドンナン,ドンナン,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
、	記号,読点,*,*,*,*,、,、,、,s
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
文化	名詞,一般,*,*,*,*,文化,ブンカ,ブンカ,s
祭	名詞,接尾,一般,*,*,*,祭,サイ,サイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
丁度	名詞,形容動詞語幹,*,*,*,*,丁度,チョウド,チョード,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
週間	名詞,接尾,助数詞,*,*,*,週間,シュウカン,シューカン,s
前	名詞,接尾,副詞可能,*,*,*,前,マエ,マエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
僕	名詞,代名詞,一般,*,*,*,僕,ボク,ボク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
友達	名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
僕	名詞,代名詞,一般,*,*,*,僕,ボク,ボク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
目	名詞,一般,*,*,*,*,目,メ,メ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
交通	名詞,一般,*,*,*,*,交通,コウツウ,コーツー,s
事故	名詞,一般,*,*,*,*,事故,ジコ,ジコ,s
あっ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,あう,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
例	名詞,一般,*,*,*,*,例,レイ,レイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
EOS
ほんで	接続詞,*,*,*,*,*,ほんで,ホンデ,ホンデ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
文化	名詞,一般,*,*,*,*,文化,ブンカ,ブンカ,s
祭	名詞,接尾,一般,*,*,*,祭,サイ,サイ,s
で	動詞,自立,*,*,一段,未然形,でる,デ,デ,s
られ	動詞,接尾,*,*,一段,未然形,られる,ラレ,ラレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
僕	名詞,代名詞,一般,*,*,*,僕,ボク,ボク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
クラス	名詞,一般,*,*,*,*,クラス,クラス,クラス,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
全	名詞,一般,*,*,*,*,全,ゼン,ゼン,s
、	記号,読点,*,*,*,*,、,、,、,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,s
、	記号,読点,*,*,*,*,、,、,、,s
クラス	名詞,一般,*,*,*,*,クラス,クラス,クラス,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
合唱	名詞,サ変接続,*,*,*,*,合唱,ガッショウ,ガッショー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,s
がんばっ	動詞,自立,*,*,五段・ラ行,連用タ接続,がんばる,ガンバッ,ガンバッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
学年	名詞,一般,*,*,*,*,学年,ガクネン,ガクネン,s
合唱	名詞,サ変接続,*,*,*,*,合唱,ガッショウ,ガッショー,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
出	動詞,自立,*,*,一段,未然形,出る,デ,デ,s
られ	動詞,接尾,*,*,一段,未然形,られる,ラレ,ラレ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
分	名詞,副詞可能,*,*,*,*,分,ブン,ブン,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
声	名詞,一般,*,*,*,*,声,コエ,コエ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
出そ	動詞,自立,*,*,五段・サ行,未然ウ接続,出す,ダソ,ダソ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
、	記号,読点,*,*,*,*,、,、,、,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
気合い	名詞,一般,*,*,*,*,気合い,キアイ,キアイ,s
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
頑張っ	動詞,自立,*,*,五段・ラ行,連用タ接続,頑張る,ガンバッ,ガンバッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
よかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,よい,ヨカッ,ヨカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
