はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
家	名詞,一般,*,*,*,*,家,イエ,イエ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
、	記号,読点,*,*,*,*,、,、,、,i
面し	動詞,自立,*,*,五段・サ行,連用形,面す,メンシ,メンシ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
ロープ	名詞,一般,*,*,*,*,ロープ,ロープ,ロープ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
2	名詞,数,*,*,*,*,*,*,*,s
階	名詞,接尾,助数詞,*,*,*,階,カイ,カイ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
吊り上げ	動詞,自立,*,*,一段,連用形,吊り上げる,ツリアゲ,ツリアゲ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
手	名詞,一般,*,*,*,*,手,テ,テ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
で	助詞,終助詞,*,*,*,*,で,デ,デ,i
2	名詞,数,*,*,*,*,*,*,*,i
階	名詞,接尾,助数詞,*,*,*,階,カイ,カイ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
降ろす	動詞,自立,*,*,五段・サ行,基本形,降ろす,オロス,オロス,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
2	名詞,数,*,*,*,*,*,*,*,s
階	名詞,接尾,助数詞,*,*,*,階,カイ,カイ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
階段	名詞,一般,*,*,*,*,階段,カイダン,カイダン,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
降ろす	動詞,自立,*,*,五段・サ行,基本形,降ろす,オロス,オロス,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ばらし	動詞,自立,*,*,五段・サ行,連用形,ばらす,バラシ,バラシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
梱包	名詞,サ変接続,*,*,*,*,梱包,コンポウ,コンポー,s
むい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,むく,ムイ,ムイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ばらし	動詞,自立,*,*,五段・サ行,連用形,ばらす,バラシ,バラシ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
納品	名詞,サ変接続,*,*,*,*,納品,ノウヒン,ノーヒン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
大変	副詞,一般,*,*,*,*,大変,タイヘン,タイヘン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
むっちゃ	副詞,一般,*,*,*,*,むっちゃ,ムッチャ,ムッチャ,s
大変	副詞,一般,*,*,*,*,大変,タイヘン,タイヘン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
重たい	形容詞,自立,*,*,形容詞・アウオ段,基本形,重たい,オモタイ,オモタイ,s
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
1	名詞,数,*,*,*,*,*,*,*,s
個	名詞,接尾,助数詞,*,*,*,個,コ,コ,s
80	名詞,数,*,*,*,*,*,*,*,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
むちゃくちゃ	名詞,形容動詞語幹,*,*,*,*,むちゃくちゃ,ムチャクチャ,ムチャクチャ,s
重たい	形容詞,自立,*,*,形容詞・アウオ段,基本形,重たい,オモタイ,オモタイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へえー	感動詞,*,*,*,*,*,へえー,ヘエー,ヘー,i
、	記号,読点,*,*,*,*,、,、,、,i
やばい	形容詞,自立,*,*,形容詞・アウオ段,基本形,やばい,ヤバイ,ヤバイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
やばい	形容詞,自立,*,*,形容詞・アウオ段,基本形,やばい,ヤバイ,ヤバイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へー	感動詞,*,*,*,*,*,へー,ヘー,ヘー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
すごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すごい,スゴイ,スゴイ,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
トラック	名詞,一般,*,*,*,*,トラック,トラック,トラック,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
仕事	名詞,サ変接続,*,*,*,*,仕事,シゴト,シゴト,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
覚えれる	動詞,自立,*,*,一段・可能,基本形,覚えれる,オボエレル,オボエレル,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
おお	感動詞,*,*,*,*,*,おお,オオ,オー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
ルート	名詞,一般,*,*,*,*,ルート,ルート,ルート,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ルート	名詞,一般,*,*,*,*,ルート,ルート,ルート,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
ルート	名詞,一般,*,*,*,*,ルート,ルート,ルート,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
よる	動詞,自立,*,*,五段・ラ行,基本形,よる,ヨル,ヨル,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,s
通っ	動詞,自立,*,*,五段・ラ行,連用タ接続,通る,トオッ,トーッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ほう	名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
早い	形容詞,自立,*,*,形容詞・アウオ段,基本形,早い,ハヤイ,ハヤイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
すいとる	動詞,自立,*,*,五段・ラ行,基本形,すいとる,スイトル,スイトル,s
よー	助詞,終助詞,*,*,*,*,よー,ヨー,ヨー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
こうゆう	連体詞,*,*,*,*,*,こうゆう,コウユウ,コーユウ,s
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
行っ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
ドライブ	名詞,サ変接続,*,*,*,*,ドライブ,ドライブ,ドライブ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
やすく	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
やすく	形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
脳	名詞,一般,*,*,*,*,脳,ノウ,ノー,i
内	名詞,接尾,一般,*,*,*,内,ナイ,ナイ,i
ナビ	名詞,一般,*,*,*,*,ナビ,ナビ,ナビ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
おー	感動詞,*,*,*,*,*,おー,オー,オー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,i
馬鹿	名詞,形容動詞語幹,*,*,*,*,馬鹿,バカ,バカ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
覚えん	動詞,自立,*,*,一段撥音便,基本形,覚える,オボエン,オボエン,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,i
絶対	副詞,一般,*,*,*,*,絶対,ゼッタイ,ゼッタイ,i
すぐ	副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,i
覚える	動詞,自立,*,*,一段,基本形,覚える,オボエル,オボエル,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんま	感動詞,*,*,*,*,*,ほんま,ホンマ,ホンマ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
詳し	形容詞,自立,*,*,形容詞・イ段,連用テ接続・縮約形,詳しい,クワシ,クワシ,s
なれる	動詞,自立,*,*,一段,基本形,なれる,ナレル,ナレル,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そっかー	感動詞,*,*,*,*,*,そっかー,ソッカー,ソッカー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ほんで	接続詞,*,*,*,*,*,ほんで,ホンデ,ホンデ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
、	記号,読点,*,*,*,*,、,、,、,s
その	フィラー,*,*,*,*,*,その,ソノ,ソノ,s
市民	名詞,一般,*,*,*,*,市民,シミン,シミン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
お客	名詞,一般,*,*,*,*,お客,オキャク,オキャク,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
取り付け	名詞,一般,*,*,*,*,取り付け,トリツケ,トリツケ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
現場	名詞,一般,*,*,*,*,現場,ゲンバ,ゲンバ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
監督	名詞,サ変接続,*,*,*,*,監督,カントク,カントク,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
持てる	動詞,自立,*,*,一段,基本形,持てる,モテル,モテル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
取れる	動詞,自立,*,*,一段,基本形,取れる,トレル,トレル,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
人間	名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,s
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
一人	名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
