名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
自殺	名詞,サ変接続,*,*,*,*,自殺,ジサツ,ジサツ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
シーン	名詞,一般,*,*,*,*,シーン,シーン,シーン,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
聖書	名詞,一般,*,*,*,*,聖書,セイショ,セイショ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
反する	動詞,自立,*,*,サ変・−スル,基本形,反する,ハンスル,ハンスル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
EOS
カトリック	名詞,固有名詞,一般,*,*,*,カトリック,カトリック,カトリック,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
週	名詞,一般,*,*,*,*,週,シュウ,シュー,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
まわり	名詞,一般,*,*,*,*,まわり,マワリ,マワリ,s
小学校	名詞,一般,*,*,*,*,小学校,ショウガッコウ,ショーガッコー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
友達	名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
さあ	感動詞,*,*,*,*,*,さあ,サア,サー,s
、	記号,読点,*,*,*,*,、,、,、,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
キリスト教	名詞,一般,*,*,*,*,キリスト教,キリストキョウ,キリストキョー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
、	記号,読点,*,*,*,*,、,、,、,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
いく	動詞,自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,s
教会	名詞,一般,*,*,*,*,教会,キョウカイ,キョーカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
教会	名詞,一般,*,*,*,*,教会,キョウカイ,キョーカイ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
いつの間に	副詞,一般,*,*,*,*,いつの間に,イツノマニ,イツノマニ,s
やら	助詞,並立助詞,*,*,*,*,やら,ヤラ,ヤラ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
キリスト教	名詞,一般,*,*,*,*,キリスト教,キリストキョウ,キリストキョー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
襲われ	動詞,自立,*,*,一段,連用形,襲われる,オソワレ,オソワレ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
思いこん	動詞,自立,*,*,五段・マ行,連用タ接続,思いこむ,オモイコン,オモイコン,s
どっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,ドッ,ドッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
キリスト教	名詞,一般,*,*,*,*,キリスト教,キリストキョウ,キリストキョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
受け	動詞,自立,*,*,一段,未然形,受ける,ウケ,ウケ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
洗礼	名詞,サ変接続,*,*,*,*,洗礼,センレイ,センレイ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
個	名詞,接尾,助数詞,*,*,*,個,コ,コ,s
受け	動詞,自立,*,*,一段,未然形,受ける,ウケ,ウケ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
んくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ん,ンクッ,ンクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
洗礼	名詞,サ変接続,*,*,*,*,洗礼,センレイ,センレイ,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
なくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
EOS
水	名詞,一般,*,*,*,*,水,ミズ,ミズ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
EOS
えっ	感動詞,*,*,*,*,*,えっ,エッ,エッ,s
、	記号,読点,*,*,*,*,、,、,、,s
洗礼	名詞,サ変接続,*,*,*,*,洗礼,センレイ,センレイ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
水	名詞,一般,*,*,*,*,水,ミズ,ミズ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
っけ	助詞,終助詞,*,*,*,*,っけ,ッケ,ッケ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
個	名詞,接尾,助数詞,*,*,*,個,コ,コ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
読ん	動詞,自立,*,*,五段・マ行,連用タ接続,読む,ヨン,ヨン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
もらう	動詞,非自立,*,*,五段・ワ行促音便,基本形,もらう,モラウ,モラウ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
聖書	名詞,一般,*,*,*,*,聖書,セイショ,セイショ,s
読み	動詞,自立,*,*,五段・マ行,連用形,読む,ヨミ,ヨミ,s
、	記号,読点,*,*,*,*,、,、,、,s
読ん	動詞,自立,*,*,五段・マ行,連用タ接続,読む,ヨン,ヨン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
もらう	動詞,自立,*,*,五段・ワ行促音便,基本形,もらう,モラウ,モラウ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
小っちゃかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ちっちゃい,チッチャカッ,チッチャカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
覚え	動詞,自立,*,*,一段,連用形,覚える,オボエ,オボエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
そんなん	名詞,一般,副詞可能,*,*,*,そんなん,ソンナン,ソンナン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
それだけ	副詞,助詞類接続,*,*,*,*,それだけ,ソレダケ,ソレダケ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
あたし	名詞,代名詞,一般,*,*,*,あたし,アタシ,アタシ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もらっ	動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,もらう,モラッ,モラッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
一歩	名詞,副詞可能,*,*,*,*,一歩,イッポ,イッポ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
あんた	名詞,代名詞,一般,*,*,*,あんた,アンタ,アンタ,s
キリスト教	名詞,一般,*,*,*,*,キリスト教,キリストキョウ,キリストキョー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
怒ら	動詞,自立,*,*,五段・ラ行,未然形,怒る,オコラ,オコラ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんた	名詞,代名詞,一般,*,*,*,あんた,アンタ,アンタ,s
仏教	名詞,一般,*,*,*,*,仏教,ブッキョウ,ブッキョー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
仏教	名詞,一般,*,*,*,*,仏教,ブッキョウ,ブッキョー,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
いき	動詞,自立,*,*,五段・カ行促音便,連用形,いく,イキ,イキ,i
たかっ	助動詞,*,*,*,特殊・タイ,連用タ接続,たい,タカッ,タカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
分から	動詞,自立,*,*,五段・ラ行,未然形,分かる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
帰ん	動詞,自立,*,*,五段・ラ行撥音便,基本形,帰る,カエン,カエン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,s
、	記号,読点,*,*,*,*,、,、,、,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
EOS
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,i
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
カルチャー	名詞,一般,*,*,*,*,カルチャー,カルチャー,カルチャー,i
ショック	名詞,形容動詞語幹,*,*,*,*,ショック,ショック,ショック,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
やばかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,やばい,ヤバカッ,ヤバカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
小学校	名詞,一般,*,*,*,*,小学校,ショウガッコウ,ショーガッコー,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
帰国	名詞,サ変接続,*,*,*,*,帰国,キコク,キコク,s
子女	名詞,一般,*,*,*,*,子女,シジョ,シジョ,s
学級	名詞,一般,*,*,*,*,学級,ガッキュウ,ガッキュー,s
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
国立	名詞,一般,*,*,*,*,国立,コクリツ,コクリツ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
附属	名詞,サ変接続,*,*,*,*,附属,フゾク,フゾク,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
帰国	名詞,サ変接続,*,*,*,*,帰国,キコク,キコク,s
子女	名詞,一般,*,*,*,*,子女,シジョ,シジョ,s
学級	名詞,一般,*,*,*,*,学級,ガッキュウ,ガッキュー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
はいっ	動詞,自立,*,*,五段・ラ行,連用タ接続,はいる,ハイッ,ハイッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
体育	名詞,一般,*,*,*,*,体育,タイイク,タイイク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,s
四	名詞,数,*,*,*,*,四,ヨン,ヨン,s
年生	名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
ひとり	副詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
帰国	名詞,サ変接続,*,*,*,*,帰国,キコク,キコク,s
子女	名詞,一般,*,*,*,*,子女,シジョ,シジョ,s
学級	名詞,一般,*,*,*,*,学級,ガッキュウ,ガッキュー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
一対一	名詞,一般,*,*,*,*,一対一,イチタイイチ,イチタイイチ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
先生	名詞,一般,*,*,*,*,先生,センセイ,センセイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
と	動詞,非自立,*,*,五段・ラ行ウ音便,連用タ接続・縮約形,て＋おる,ト,ト,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
けど	接続詞,*,*,*,*,*,けど,ケド,ケド,s
体育	名詞,一般,*,*,*,*,体育,タイイク,タイイク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
さ	副詞,助詞類接続,*,*,*,*,さ,サ,サ,s
普通	副詞,助詞類接続,*,*,*,*,普通,フツウ,フツー,s
学級	名詞,一般,*,*,*,*,学級,ガッキュウ,ガッキュー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
交じる	動詞,自立,*,*,五段・ラ行,基本形,交じる,マジル,マジル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
やばかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,やばい,ヤバカッ,ヤバカッ,s
