はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
、	記号,読点,*,*,*,*,、,、,、,s
マナー	名詞,一般,*,*,*,*,マナー,マナー,マナー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
一	名詞,数,*,*,*,*,一,イチ,イチ,s
個	名詞,接尾,助数詞,*,*,*,個,コ,コ,s
悪い	形容詞,自立,*,*,形容詞・アウオ段,基本形,悪い,ワルイ,ワルイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
一発	名詞,副詞可能,*,*,*,*,一発,イッパツ,イッパツ,s
ガツンと	副詞,一般,*,*,*,*,ガツンと,ガツント,ガツント,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
たぶん	副詞,一般,*,*,*,*,たぶん,タブン,タブン,s
、	記号,読点,*,*,*,*,、,、,、,s
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
家庭	名詞,一般,*,*,*,*,家庭,カテイ,カテイ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
正直	名詞,形容動詞語幹,*,*,*,*,正直,ショウジキ,ショージキ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ありがたい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ありがたい,アリガタイ,アリガタイ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
当時	名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
、	記号,読点,*,*,*,*,、,、,、,s
目	名詞,一般,*,*,*,*,目,メ,メ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
話せ	動詞,自立,*,*,一段,未然形,話せる,ハナセ,ハナセ,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ホンマに	副詞,一般,*,*,*,*,ホンマに,ホンマニ,ホンマニ,s
ガツン	副詞,一般,*,*,*,*,ガツン,ガツン,ガツン,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,イワ,イワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
ずーっと	副詞,一般,*,*,*,*,ずっと,ズーット,ズーット,s
下	名詞,一般,*,*,*,*,下,シタ,シタ,s
向い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,向く,ムイ,ムイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ボソボソ	副詞,助詞類接続,*,*,*,*,ボソボソ,ボソボソ,ボソボソ,s
ボソボソ	副詞,助詞類接続,*,*,*,*,ボソボソ,ボソボソ,ボソボソ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ホンマに	副詞,一般,*,*,*,*,ホンマに,ホンマニ,ホンマニ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
終わり	動詞,自立,*,*,五段・ラ行,連用形,終わる,オワリ,オワリ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
社会	名詞,一般,*,*,*,*,社会,シャカイ,シャカイ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
通じ	動詞,自立,*,*,一段,未然形,通じる,ツウジ,ツージ,s
ひん	助動詞,*,*,*,特殊・ナイ,基本形・母音調和,へん,ヒン,ヒン,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
知っ	動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
マナー	名詞,一般,*,*,*,*,マナー,マナー,マナー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
目	名詞,一般,*,*,*,*,目,メ,メ,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
話せ	動詞,自立,*,*,五段・サ行,命令ｅ,話す,ハナセ,ハナセ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
、	記号,読点,*,*,*,*,、,、,、,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
そんなん	名詞,一般,副詞可能,*,*,*,そんなん,ソンナン,ソンナン,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ええ	形容詞,非自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ハッキリ	副詞,助詞類接続,*,*,*,*,ハッキリ,ハッキリ,ハッキリ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
喋れ	動詞,自立,*,*,五段・ラ行,命令ｅ,喋る,シャベレ,シャベレ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
ふう	名詞,非自立,形容動詞語幹,*,*,*,ふう,フウ,フー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
社会	名詞,一般,*,*,*,*,社会,シャカイ,シャカイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
通じる	動詞,自立,*,*,一段,基本形,通じる,ツウジル,ツージル,s
よう	名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
マナー	名詞,一般,*,*,*,*,マナー,マナー,マナー,s
について	助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
そっち	名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
厳しかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,厳しい,キビシカッ,キビシカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
バーバー	名詞,一般,*,*,*,*,バーバー,バーバー,バーバー,s
、	記号,読点,*,*,*,*,、,、,、,s
ギャーギャーギャーギャー	感動詞,*,*,*,*,*,ギャーギャーギャーギャー,ギャーギャーギャーギャー,ギャーギャーギャーギャー,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
分	名詞,副詞可能,*,*,*,*,分,ブン,ブン,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
抑え	動詞,自立,*,*,一段,連用形,抑える,オサエ,オサエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
ホンマに	副詞,一般,*,*,*,*,ホンマに,ホンマニ,ホンマニ,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
せえ	動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー,s
へんかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,へん,ヘンカッ,ヘンカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,イワ,イワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
風	名詞,非自立,形容動詞語幹,*,*,*,風,フウ,フー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
マナー	名詞,一般,*,*,*,*,マナー,マナー,マナー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,s
、	記号,読点,*,*,*,*,、,、,、,s
両親	名詞,一般,*,*,*,*,両親,リョウシン,リョーシン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
怒る	動詞,自立,*,*,五段・ラ行,基本形,怒る,オコル,オコル,s
面	名詞,一般,*,*,*,*,面,メン,メン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
分け	動詞,自立,*,*,一段,連用形,分ける,ワケ,ワケ,s
られ	動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
、	記号,読点,*,*,*,*,、,、,、,s
考える	動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
わ	助詞,終助詞,*,*,*,*,わ,ワ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
家	名詞,一般,*,*,*,*,家,イエ,イエ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
母親	名詞,一般,*,*,*,*,母親,ハハオヤ,ハハオヤ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
しつけ	動詞,自立,*,*,一段,連用形,しつける,シツケ,シツケ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
しかる	動詞,自立,*,*,五段・ラ行,基本形,しかる,シカル,シカル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
父親	名詞,一般,*,*,*,*,父親,チチオヤ,チチオヤ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
しかる	動詞,自立,*,*,五段・ラ行,基本形,しかる,シカル,シカル,i
、	記号,読点,*,*,*,*,、,、,、,i
教育	名詞,サ変接続,*,*,*,*,教育,キョウイク,キョーイク,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
人生	名詞,一般,*,*,*,*,人生,ジンセイ,ジンセイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
大筋	名詞,一般,*,*,*,*,大筋,オオスジ,オースジ,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
、	記号,読点,*,*,*,*,、,、,、,i
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
趣味	名詞,一般,*,*,*,*,趣味,シュミ,シュミ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
