では	接続詞,*,*,*,*,*,では,デハ,デワ,i
時代	名詞,一般,*,*,*,*,時代,ジダイ,ジダイ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
友達	名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
田舎	名詞,一般,*,*,*,*,田舎,イナカ,イナカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
来	動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
割	名詞,一般,*,*,*,*,割,ワリ,ワリ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
居る	動詞,自立,*,*,一段,基本形,居る,イル,イル,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
、	記号,読点,*,*,*,*,、,、,、,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
遊び	動詞,自立,*,*,五段・バ行,連用形,遊ぶ,アソビ,アソビ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
買い物	名詞,サ変接続,*,*,*,*,買い物,カイモノ,カイモノ,s
以外	名詞,非自立,副詞可能,*,*,*,以外,イガイ,イガイ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,s
田舎	名詞,一般,*,*,*,*,田舎,イナカ,イナカ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
貰う	動詞,自立,*,*,五段・ワ行促音便,基本形,貰う,モラウ,モラウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
申し訳	名詞,ナイ形容詞語幹,*,*,*,*,申し訳,モウシワケ,モーシワケ,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	連体詞,*,*,*,*,*,あの,アノ,アノ,i
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
三宮	名詞,固有名詞,地域,一般,*,*,三宮,サンノミヤ,サンノミヤ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
おっきい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おっきい,オッキイ,オッキイ,i
都市	名詞,一般,*,*,*,*,都市,トシ,トシ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
、	記号,読点,*,*,*,*,、,、,、,i
「	記号,括弧開,*,*,*,*,「,「,「,i
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
」	記号,括弧閉,*,*,*,*,」,」,」,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
具体	名詞,一般,*,*,*,*,具体,グタイ,グタイ,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
どの	連体詞,*,*,*,*,*,どの,ドノ,ドノ,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
行け	動詞,自立,*,*,一段,連用形,行ける,イケ,イケ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
何	名詞,代名詞,一般,*,*,*,何,ナン,ナン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,i
五	名詞,数,*,*,*,*,五,ゴ,ゴ,i
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,i
くらい	助詞,副助詞,*,*,*,*,くらい,クライ,クライ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
分	名詞,接尾,助数詞,*,*,*,分,フン,フン,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
が	接続詞,*,*,*,*,*,が,ガ,ガ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
理由	名詞,一般,*,*,*,*,理由,リユウ,リユー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あまり	副詞,助詞類接続,*,*,*,*,あまり,アマリ,アマリ,s
、	記号,読点,*,*,*,*,、,、,、,s
梅田	名詞,固有名詞,地域,一般,*,*,梅田,ウメダ,ウメダ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
街	名詞,一般,*,*,*,*,街,マチ,マチ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
うるさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,うるさい,ウルサイ,ウルサイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
うるさい	形容詞,自立,*,*,形容詞・アウオ段,基本形,うるさい,ウルサイ,ウルサイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
音	名詞,一般,*,*,*,*,音,オト,オト,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
道	名詞,一般,*,*,*,*,道,ミチ,ミチ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
大きい	形容詞,自立,*,*,形容詞・イ段,基本形,大きい,オオキイ,オーキイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
夜	名詞,副詞可能,*,*,*,*,夜,ヨル,ヨル,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
明るい	形容詞,自立,*,*,形容詞・アウオ段,基本形,明るい,アカルイ,アカルイ,s
まま	名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
、	記号,読点,*,*,*,*,、,、,、,s
小っちゃい	形容詞,自立,*,*,形容詞・アウオ段,基本形,ちっちゃい,チッチャイ,チッチャイ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
田舎	名詞,一般,*,*,*,*,田舎,イナカ,イナカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
居っ	動詞,自立,*,*,五段・ラ行,連用タ接続,居る,オッ,オッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
街	名詞,一般,*,*,*,*,街,マチ,マチ,s
おっ	動詞,自立,*,*,五段・ラ行,連用タ接続,おる,オッ,オッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
楽しい	形容詞,自立,*,*,形容詞・イ段,基本形,楽しい,タノシイ,タノシイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
ずーっと	副詞,一般,*,*,*,*,ずーっと,ズーット,ズーット,s
明るかっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,明るい,アカルカッ,アカルカッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
すごい	形容詞,自立,*,*,形容詞・アウオ段,基本形,すごい,スゴイ,スゴイ,s
疲れる	動詞,自立,*,*,一段,基本形,疲れる,ツカレル,ツカレル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
多少	副詞,助詞類接続,*,*,*,*,多少,タショウ,タショー,s
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
有る	動詞,自立,*,*,五段・ラ行,基本形,有る,アル,アル,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ちょうど	副詞,一般,*,*,*,*,ちょうど,チョウド,チョード,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思い	動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
えーと	フィラー,*,*,*,*,*,えーと,エート,エート,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
大学	名詞,一般,*,*,*,*,大学,ダイガク,ダイガク,i
時代	名詞,一般,*,*,*,*,時代,ジダイ,ジダイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,i
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,i
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
い	動詞,非自立,*,*,一段,連用形,いる,イ,イ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
印象	名詞,一般,*,*,*,*,印象,インショウ,インショー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
残っ	動詞,自立,*,*,五段・ラ行,連用タ接続,残る,ノコッ,ノコッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル,i
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
エピソード	名詞,一般,*,*,*,*,エピソード,エピソード,エピソード,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
下宿	名詞,サ変接続,*,*,*,*,下宿,ゲシュク,ゲシュク,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
一人	名詞,一般,*,*,*,*,一人,ヒトリ,ヒトリ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
生活	名詞,サ変接続,*,*,*,*,生活,セイカツ,セイカツ,s
せ	動詞,自立,*,*,サ変・スル,未然形,する,セ,セ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
