では	接続詞,*,*,*,*,*,では,デハ,デワ,i
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
都会	名詞,一般,*,*,*,*,都会,トカイ,トカイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんだかんだ	副詞,一般,*,*,*,*,なんだかんだ,ナンダカンダ,ナンダカンダ,s
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
、	記号,読点,*,*,*,*,、,、,、,s
しかも	接続詞,*,*,*,*,*,しかも,シカモ,シカモ,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
皮肉	名詞,形容動詞語幹,*,*,*,*,皮肉,ヒニク,ヒニク,s
っぽい	形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
だから	接続詞,*,*,*,*,*,だから,ダカラ,ダカラ,s
褒め	動詞,自立,*,*,一段,連用形,褒める,ホメ,ホメ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
つもり	名詞,非自立,一般,*,*,*,つもり,ツモリ,ツモリ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
実は	接続詞,*,*,*,*,*,実は,ジツハ,ジツワ,s
貶さ	動詞,自立,*,*,五段・サ行,未然形,貶す,ケナサ,ケナサ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そのー	フィラー,*,*,*,*,*,そのー,ソノー,ソノー,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
基本	名詞,一般,*,*,*,*,基本,キホン,キホン,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
皮肉	名詞,形容動詞語幹,*,*,*,*,皮肉,ヒニク,ヒニク,s
文化	名詞,一般,*,*,*,*,文化,ブンカ,ブンカ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
どんなん	名詞,一般,副詞可能,*,*,*,どんなん,ドンナン,ドンナン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,s
「	記号,括弧開,*,*,*,*,「,「,「,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
都会	名詞,一般,*,*,*,*,都会,トカイ,トカイ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
多く	副詞,助詞類接続,*,*,*,*,多く,オオク,オーク,s
て	助詞,格助詞・縮約形,引用,*,*,*,って,テ,テ,s
大変	名詞,形容動詞語幹,*,*,*,*,大変,タイヘン,タイヘン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
」	記号,括弧閉,*,*,*,*,」,」,」,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
素直	名詞,形容動詞語幹,*,*,*,*,素直,スナオ,スナオ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
褒め	動詞,自立,*,*,一段,未然形,褒める,ホメ,ホメ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
皮肉	名詞,一般,*,*,*,*,皮肉,ヒニク,ヒニク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
皮肉	名詞,形容動詞語幹,*,*,*,*,皮肉,ヒニク,ヒニク,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
なんだかんだ	副詞,一般,*,*,*,*,なんだかんだ,ナンダカンダ,ナンダカンダ,s
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
旅行	名詞,サ変接続,*,*,*,*,旅行,リョコウ,リョコー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
分	名詞,サ変接続,*,*,*,*,分,ブン,ブン,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
住む	動詞,自立,*,*,五段・マ行,基本形,住む,スム,スム,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えー	フィラー,*,*,*,*,*,えー,エー,エー,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
私	名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
京都	名詞,固有名詞,地域,一般,*,*,京都,キョウト,キョート,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
市内	名詞,一般,*,*,*,*,市内,イチナイ,イチナイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,s
地	名詞,接尾,一般,*,*,*,地,チ,チ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
都会	名詞,一般,*,*,*,*,都会,トカイ,トカイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
だら	助動詞,*,*,*,特殊・タ,仮定形,だ,ダラ,ダラ,s
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
京都	名詞,固有名詞,一般,*,*,*,京都,キョウト,キョート,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あと	名詞,一般,*,*,*,*,あと,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
盆地	名詞,一般,*,*,*,*,盆地,ボンチ,ボンチ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
夏	名詞,一般,*,*,*,*,夏,ナツ,ナツ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
暑い	形容詞,自立,*,*,形容詞・アウオ段,基本形,暑い,アツイ,アツイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
冬	名詞,一般,*,*,*,*,冬,フユ,フユ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
寒い	形容詞,自立,*,*,形容詞・アウオ段,基本形,寒い,サムイ,サムイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
過ごし	動詞,自立,*,*,五段・サ行,連用形,過ごす,スゴシ,スゴシ,s
やすく	形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
別に	副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
市バス	名詞,一般,*,*,*,*,市バス,シバス,シバス,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,s
通っ	動詞,自立,*,*,五段・ラ行,連用タ接続,通る,トオッ,トーッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
交通	名詞,一般,*,*,*,*,交通,コウツウ,コーツー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
便	名詞,一般,*,*,*,*,便,ビン,ビン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
鴨川	名詞,固有名詞,一般,*,*,*,鴨川,カモガワ,カモガワ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
自然	名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
別に	副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
不便	名詞,形容動詞語幹,*,*,*,*,不便,フベン,フベン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,i
客	名詞,接尾,助数詞,*,*,*,客,キャク,キャク,i
鬱陶しい	形容詞,自立,*,*,形容詞・イ段,基本形,鬱陶しい,ウットウシイ,ウットーシイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
バス	名詞,一般,*,*,*,*,バス,バス,バス,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
バス	名詞,一般,*,*,*,*,バス,バス,バス,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
清水寺	名詞,固有名詞,組織,*,*,*,清水寺,キヨミズデラ,キヨミズデラ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
所	名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
通る	動詞,自立,*,*,五段・ラ行,基本形,通る,トオル,トール,s
バス	名詞,一般,*,*,*,*,バス,バス,バス,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
外国人	名詞,一般,*,*,*,*,外国人,ガイコクジン,ガイコクジン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
観光	名詞,サ変接続,*,*,*,*,観光,カンコウ,カンコー,s
客	名詞,接尾,助数詞,*,*,*,客,キャク,キャク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
乗っ	動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
